Store_ID,Month,Date,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
1,12.0,2010-12-24,58,0,3296.0,211.4051222,7.838
1,12.0,2010-12-24,26,0,14479.39,211.4051222,7.838
1,12.0,2010-12-24,79,0,33497.1,211.4051222,7.838
1,12.0,2010-12-24,42,0,7004.17,211.4051222,7.838
1,12.0,2010-12-24,97,0,40058.17,211.4051222,7.838
1,12.0,2010-12-24,11,0,32696.55,211.4051222,7.838
1,12.0,2010-12-24,83,0,6572.7,211.4051222,7.838
1,12.0,2010-12-24,34,0,17933.0,211.4051222,7.838
1,12.0,2010-12-24,18,0,22403.61,211.4051222,7.838
1,12.0,2010-12-24,52,0,4192.75,211.4051222,7.838
1,12.0,2010-12-24,49,0,9354.89,211.4051222,7.838
1,12.0,2010-12-24,85,0,8561.68,211.4051222,7.838
1,12.0,2010-12-24,12,0,7324.7,211.4051222,7.838
1,12.0,2010-12-24,94,0,68231.85,211.4051222,7.838
1,12.0,2010-12-24,27,0,4168.6,211.4051222,7.838
1,12.0,2010-12-24,3,0,12080.36,211.4051222,7.838
1,12.0,2010-12-24,38,0,57718.48,211.4051222,7.838
1,12.0,2010-12-24,54,0,279.92,211.4051222,7.838
1,12.0,2010-12-24,37,0,2481.19,211.4051222,7.838
1,12.0,2010-12-24,33,0,13832.52,211.4051222,7.838
1,12.0,2010-12-24,40,0,67450.08,211.4051222,7.838
1,12.0,2010-12-24,14,0,47983.72,211.4051222,7.838
1,12.0,2010-12-24,2,0,59889.32,211.4051222,7.838
1,12.0,2010-12-24,24,0,15366.58,211.4051222,7.838
1,12.0,2010-12-24,29,0,14065.97,211.4051222,7.838
1,12.0,2010-12-24,92,0,181376.38,211.4051222,7.838
1,12.0,2010-12-24,59,0,18016.74,211.4051222,7.838
1,12.0,2010-12-24,74,0,16702.92,211.4051222,7.838
1,12.0,2010-12-24,13,0,37099.47,211.4051222,7.838
1,12.0,2010-12-24,56,0,1009.09,211.4051222,7.838
1,12.0,2010-12-24,19,0,1342.63,211.4051222,7.838
1,12.0,2010-12-24,41,0,3773.25,211.4051222,7.838
1,12.0,2010-12-24,31,0,5771.36,211.4051222,7.838
1,12.0,2010-12-24,9,0,47275.64,211.4051222,7.838
1,12.0,2010-12-24,71,0,4726.8,211.4051222,7.838
1,12.0,2010-12-24,35,0,4279.0,211.4051222,7.838
1,12.0,2010-12-24,10,0,31325.61,211.4051222,7.838
1,12.0,2010-12-24,48,0,2883.0,211.4051222,7.838
1,12.0,2010-12-24,82,0,63787.12,211.4051222,7.838
1,12.0,2010-12-24,87,0,49414.27,211.4051222,7.838
1,12.0,2010-12-24,67,0,15014.06,211.4051222,7.838
1,12.0,2010-12-24,93,0,85323.12,211.4051222,7.838
1,12.0,2010-12-24,17,0,19842.0,211.4051222,7.838
1,12.0,2010-12-24,46,0,54830.17,211.4051222,7.838
1,12.0,2010-12-24,4,0,47893.23,211.4051222,7.838
1,12.0,2010-12-24,6,0,28497.52,211.4051222,7.838
1,12.0,2010-12-24,60,0,1029.6,211.4051222,7.838
1,12.0,2010-12-24,16,0,8612.24,211.4051222,7.838
1,12.0,2010-12-24,80,0,19131.59,211.4051222,7.838
1,12.0,2010-12-24,96,0,34848.46,211.4051222,7.838
1,12.0,2010-12-24,90,0,103958.12,211.4051222,7.838
1,12.0,2010-12-24,36,0,3789.0,211.4051222,7.838
1,12.0,2010-12-24,95,0,121695.13,211.4051222,7.838
1,12.0,2010-12-31,81,1,24041.67,211.4049321,7.838
1,12.0,2010-12-31,91,1,49945.36,211.4049321,7.838
1,12.0,2010-12-31,21,1,6349.45,211.4049321,7.838
1,12.0,2010-12-31,98,1,8705.87,211.4049321,7.838
1,12.0,2010-12-31,7,1,27433.06,211.4049321,7.838
1,12.0,2010-12-31,52,1,1403.25,211.4049321,7.838
1,12.0,2010-12-31,28,1,516.85,211.4049321,7.838
1,12.0,2010-12-31,5,1,32280.82,211.4049321,7.838
1,12.0,2010-12-31,44,1,2940.67,211.4049321,7.838
1,12.0,2010-12-31,55,1,22366.22,211.4049321,7.838
1,12.0,2010-12-31,83,1,4869.83,211.4049321,7.838
1,12.0,2010-12-31,25,1,7182.16,211.4049321,7.838
1,12.0,2010-12-31,18,1,20783.04,211.4049321,7.838
1,12.0,2010-12-31,23,1,18054.72,211.4049321,7.838
1,12.0,2010-12-31,32,1,9024.94,211.4049321,7.838
1,12.0,2010-12-31,58,1,2498.0,211.4049321,7.838
1,12.0,2010-12-31,9,1,22884.84,211.4049321,7.838
1,12.0,2010-12-31,12,1,6912.95,211.4049321,7.838
1,12.0,2010-12-31,34,1,8890.3,211.4049321,7.838
1,12.0,2010-12-31,36,1,1026.0,211.4049321,7.838
1,12.0,2010-12-31,1,1,19124.58,211.4049321,7.838
1,12.0,2010-12-31,8,1,32751.73,211.4049321,7.838
1,12.0,2010-12-31,22,1,11551.12,211.4049321,7.838
1,12.0,2010-12-31,11,1,22443.1,211.4049321,7.838
1,12.0,2010-12-31,27,1,1624.8,211.4049321,7.838
1,12.0,2010-12-31,42,1,6147.79,211.4049321,7.838
1,12.0,2010-12-31,97,1,28591.28,211.4049321,7.838
1,12.0,2010-12-31,29,1,5104.15,211.4049321,7.838
1,12.0,2010-12-31,20,1,3361.51,211.4049321,7.838
1,12.0,2010-12-31,33,1,3664.62,211.4049321,7.838
1,12.0,2010-12-31,49,1,8386.33,211.4049321,7.838
1,12.0,2010-12-31,85,1,4205.47,211.4049321,7.838
1,12.0,2010-12-31,72,1,47448.91,211.4049321,7.838
1,12.0,2010-12-31,79,1,24738.86,211.4049321,7.838
1,12.0,2010-12-31,31,1,2286.59,211.4049321,7.838
1,12.0,2010-12-31,3,1,8266.14,211.4049321,7.838
1,12.0,2010-12-31,40,1,58568.16,211.4049321,7.838
1,12.0,2010-12-31,82,1,23820.76,211.4049321,7.838
1,12.0,2010-12-31,13,1,34081.52,211.4049321,7.838
1,12.0,2010-12-31,4,1,36913.8,211.4049321,7.838
1,12.0,2010-12-31,67,1,4774.05,211.4049321,7.838
1,12.0,2010-12-31,90,1,68273.31,211.4049321,7.838
1,12.0,2010-12-31,59,1,6119.02,211.4049321,7.838
1,12.0,2010-12-31,94,1,47135.72,211.4049321,7.838
1,12.0,2010-12-31,24,1,4562.4,211.4049321,7.838
1,12.0,2010-12-31,17,1,10429.16,211.4049321,7.838
1,12.0,2010-12-31,38,1,67182.76,211.4049321,7.838
1,12.0,2010-12-31,56,1,480.47,211.4049321,7.838
1,12.0,2010-12-31,14,1,21835.25,211.4049321,7.838
1,12.0,2010-12-31,37,1,2681.71,211.4049321,7.838
1,12.0,2010-12-31,30,1,2454.3,211.4049321,7.838
1,12.0,2010-12-31,2,1,35819.83,211.4049321,7.838
1,12.0,2010-12-31,60,1,836.0,211.4049321,7.838
1,12.0,2010-12-31,41,1,812.25,211.4049321,7.838
1,12.0,2010-12-31,80,1,14170.58,211.4049321,7.838
1,12.0,2010-12-31,26,1,5003.84,211.4049321,7.838
1,12.0,2010-12-31,93,1,56721.18,211.4049321,7.838
1,12.0,2010-12-31,71,1,2759.7,211.4049321,7.838
1,12.0,2010-12-31,87,1,42034.83,211.4049321,7.838
1,12.0,2010-12-31,95,1,93676.95,211.4049321,7.838
1,12.0,2010-12-31,74,1,15132.59,211.4049321,7.838
1,12.0,2010-12-31,48,1,434.0,211.4049321,7.838
1,12.0,2010-12-31,6,1,5878.25,211.4049321,7.838
1,12.0,2010-12-31,35,1,1957.5,211.4049321,7.838
1,12.0,2010-12-31,10,1,25764.32,211.4049321,7.838
1,12.0,2010-12-31,16,1,4987.81,211.4049321,7.838
1,12.0,2010-12-31,54,1,30.92,211.4049321,7.838
1,12.0,2010-12-31,19,1,1234.64,211.4049321,7.838
1,12.0,2010-12-31,92,1,106205.58,211.4049321,7.838
1,12.0,2010-12-31,46,1,24323.2,211.4049321,7.838
1,12.0,2010-12-31,96,1,32416.67,211.4049321,7.838
1,1.0,2011-01-07,98,0,9419.13,211.4047419,7.742
1,1.0,2011-01-07,32,0,5276.25,211.4047419,7.742
1,1.0,2011-01-07,18,0,5180.76,211.4047419,7.742
1,1.0,2011-01-07,7,0,17516.16,211.4047419,7.742
1,1.0,2011-01-07,5,0,22699.69,211.4047419,7.742
1,1.0,2011-01-07,28,0,656.29,211.4047419,7.742
1,1.0,2011-01-07,81,0,27932.0,211.4047419,7.742
1,1.0,2011-01-07,17,0,8582.2,211.4047419,7.742
1,1.0,2011-01-07,55,0,13296.99,211.4047419,7.742
1,1.0,2011-01-07,11,0,22496.85,211.4047419,7.742
1,1.0,2011-01-07,25,0,6747.11,211.4047419,7.742
1,1.0,2011-01-07,48,0,117.0,211.4047419,7.742
1,1.0,2011-01-07,36,0,786.0,211.4047419,7.742
1,1.0,2011-01-07,97,0,35362.9,211.4047419,7.742
1,1.0,2011-01-07,23,0,16955.3,211.4047419,7.742
1,1.0,2011-01-07,72,0,42581.15,211.4047419,7.742
1,1.0,2011-01-07,33,0,3835.59,211.4047419,7.742
1,1.0,2011-01-07,85,0,4121.22,211.4047419,7.742
1,1.0,2011-01-07,42,0,7935.25,211.4047419,7.742
1,1.0,2011-01-07,34,0,8186.25,211.4047419,7.742
1,1.0,2011-01-07,14,0,17744.78,211.4047419,7.742
1,1.0,2011-01-07,91,0,66465.54,211.4047419,7.742
1,1.0,2011-01-07,58,0,2331.0,211.4047419,7.742
1,1.0,2011-01-07,92,0,137438.84,211.4047419,7.742
1,1.0,2011-01-07,30,0,2785.92,211.4047419,7.742
1,1.0,2011-01-07,45,0,22.94,211.4047419,7.742
1,1.0,2011-01-07,49,0,12627.13,211.4047419,7.742
1,1.0,2011-01-07,31,0,2149.06,211.4047419,7.742
1,1.0,2011-01-07,27,0,1562.57,211.4047419,7.742
1,1.0,2011-01-07,20,0,3218.91,211.4047419,7.742
1,1.0,2011-01-07,29,0,4993.4,211.4047419,7.742
1,1.0,2011-01-07,79,0,39984.6,211.4047419,7.742
1,1.0,2011-01-07,40,0,63517.55,211.4047419,7.742
1,1.0,2011-01-07,26,0,4010.16,211.4047419,7.742
1,1.0,2011-01-07,83,0,6219.34,211.4047419,7.742
1,1.0,2011-01-07,56,0,946.45,211.4047419,7.742
1,1.0,2011-01-07,37,0,2279.17,211.4047419,7.742
1,1.0,2011-01-07,8,0,36599.46,211.4047419,7.742
1,1.0,2011-01-07,74,0,14345.74,211.4047419,7.742
1,1.0,2011-01-07,9,0,16131.88,211.4047419,7.742
1,1.0,2011-01-07,59,0,1163.59,211.4047419,7.742
1,1.0,2011-01-07,3,0,15808.15,211.4047419,7.742
1,1.0,2011-01-07,13,0,39764.56,211.4047419,7.742
1,1.0,2011-01-07,46,0,17391.06,211.4047419,7.742
1,1.0,2011-01-07,71,0,1485.18,211.4047419,7.742
1,1.0,2011-01-07,41,0,565.75,211.4047419,7.742
1,1.0,2011-01-07,22,0,7742.97,211.4047419,7.742
1,1.0,2011-01-07,38,0,85242.8,211.4047419,7.742
1,1.0,2011-01-07,6,0,1376.15,211.4047419,7.742
1,1.0,2011-01-07,35,0,2029.75,211.4047419,7.742
1,1.0,2011-01-07,96,0,19419.74,211.4047419,7.742
1,1.0,2011-01-07,1,0,15984.24,211.4047419,7.742
1,1.0,2011-01-07,93,0,72231.45,211.4047419,7.742
1,1.0,2011-01-07,21,0,7716.16,211.4047419,7.742
1,1.0,2011-01-07,94,0,54928.05,211.4047419,7.742
1,1.0,2011-01-07,24,0,4858.97,211.4047419,7.742
1,1.0,2011-01-07,12,0,8022.82,211.4047419,7.742
1,1.0,2011-01-07,90,0,78502.53,211.4047419,7.742
1,1.0,2011-01-07,4,0,37947.8,211.4047419,7.742
1,1.0,2011-01-07,87,0,49541.9,211.4047419,7.742
1,1.0,2011-01-07,16,0,5324.47,211.4047419,7.742
1,1.0,2011-01-07,95,0,107317.32,211.4047419,7.742
1,1.0,2011-01-07,2,0,43202.29,211.4047419,7.742
1,1.0,2011-01-07,82,0,20707.94,211.4047419,7.742
1,1.0,2011-01-07,80,0,14670.69,211.4047419,7.742
1,1.0,2011-01-07,10,0,24500.27,211.4047419,7.742
1,1.0,2011-01-07,67,0,4441.06,211.4047419,7.742
1,1.0,2011-01-07,54,0,51.84,211.4047419,7.742
1,1.0,2011-01-07,19,0,955.71,211.4047419,7.742
1,1.0,2011-01-07,60,0,1091.2,211.4047419,7.742
1,1.0,2011-01-07,52,0,1862.15,211.4047419,7.742
1,1.0,2011-01-07,44,0,3825.19,211.4047419,7.742
1,1.0,2011-01-14,18,0,875.4,211.4574109,7.742
1,1.0,2011-01-14,7,0,10774.06,211.4574109,7.742
1,1.0,2011-01-14,25,0,6816.68,211.4574109,7.742
1,1.0,2011-01-14,32,0,3519.44,211.4574109,7.742
1,1.0,2011-01-14,34,0,8056.5,211.4574109,7.742
1,1.0,2011-01-14,5,0,17445.37,211.4574109,7.742
1,1.0,2011-01-14,91,0,68143.34,211.4574109,7.742
1,1.0,2011-01-14,81,0,30035.22,211.4574109,7.742
1,1.0,2011-01-14,23,0,20525.34,211.4574109,7.742
1,1.0,2011-01-14,55,0,10374.82,211.4574109,7.742
1,1.0,2011-01-14,28,0,781.19,211.4574109,7.742
1,1.0,2011-01-14,97,0,36612.04,211.4574109,7.742
1,1.0,2011-01-14,36,0,1271.0,211.4574109,7.742
1,1.0,2011-01-14,40,0,59221.57,211.4574109,7.742
1,1.0,2011-01-14,11,0,33958.52,211.4574109,7.742
1,1.0,2011-01-14,48,0,396.0,211.4574109,7.742
1,1.0,2011-01-14,83,0,6607.14,211.4574109,7.742
1,1.0,2011-01-14,37,0,1981.42,211.4574109,7.742
1,1.0,2011-01-14,58,0,570.0,211.4574109,7.742
1,1.0,2011-01-14,42,0,6434.92,211.4574109,7.742
1,1.0,2011-01-14,33,0,4076.5,211.4574109,7.742
1,1.0,2011-01-14,27,0,1606.24,211.4574109,7.742
1,1.0,2011-01-14,72,0,35873.69,211.4574109,7.742
1,1.0,2011-01-14,17,0,8503.39,211.4574109,7.742
1,1.0,2011-01-14,20,0,3082.87,211.4574109,7.742
1,1.0,2011-01-14,29,0,4923.2,211.4574109,7.742
1,1.0,2011-01-14,85,0,3272.23,211.4574109,7.742
1,1.0,2011-01-14,26,0,5355.58,211.4574109,7.742
1,1.0,2011-01-14,94,0,57078.51,211.4574109,7.742
1,1.0,2011-01-14,14,0,13608.44,211.4574109,7.742
1,1.0,2011-01-14,71,0,1762.92,211.4574109,7.742
1,1.0,2011-01-14,9,0,13215.27,211.4574109,7.742
1,1.0,2011-01-14,49,0,11691.35,211.4574109,7.742
1,1.0,2011-01-14,46,0,15209.45,211.4574109,7.742
1,1.0,2011-01-14,6,0,2355.86,211.4574109,7.742
1,1.0,2011-01-14,41,0,571.75,211.4574109,7.742
1,1.0,2011-01-14,8,0,34228.3,211.4574109,7.742
1,1.0,2011-01-14,38,0,80921.16,211.4574109,7.742
1,1.0,2011-01-14,31,0,4002.0,211.4574109,7.742
1,1.0,2011-01-14,19,0,922.31,211.4574109,7.742
1,1.0,2011-01-14,79,0,30646.95,211.4574109,7.742
1,1.0,2011-01-14,3,0,13275.87,211.4574109,7.742
1,1.0,2011-01-14,30,0,2456.5,211.4574109,7.742
1,1.0,2011-01-14,21,0,6359.4,211.4574109,7.742
1,1.0,2011-01-14,45,0,34.41,211.4574109,7.742
1,1.0,2011-01-14,1,0,17359.7,211.4574109,7.742
1,1.0,2011-01-14,4,0,34393.95,211.4574109,7.742
1,1.0,2011-01-14,13,0,33668.55,211.4574109,7.742
1,1.0,2011-01-14,35,0,1865.0,211.4574109,7.742
1,1.0,2011-01-14,59,0,451.83,211.4574109,7.742
1,1.0,2011-01-14,60,0,994.4,211.4574109,7.742
1,1.0,2011-01-14,12,0,6639.08,211.4574109,7.742
1,1.0,2011-01-14,22,0,8329.06,211.4574109,7.742
1,1.0,2011-01-14,87,0,37376.73,211.4574109,7.742
1,1.0,2011-01-14,56,0,291.72,211.4574109,7.742
1,1.0,2011-01-14,80,0,15334.15,211.4574109,7.742
1,1.0,2011-01-14,93,0,74864.89,211.4574109,7.742
1,1.0,2011-01-14,67,0,4423.23,211.4574109,7.742
1,1.0,2011-01-14,10,0,23058.41,211.4574109,7.742
1,1.0,2011-01-14,82,0,19252.31,211.4574109,7.742
1,1.0,2011-01-14,92,0,145156.23,211.4574109,7.742
1,1.0,2011-01-14,2,0,39857.4,211.4574109,7.742
1,1.0,2011-01-14,90,0,82043.47,211.4574109,7.742
1,1.0,2011-01-14,74,0,10218.41,211.4574109,7.742
1,1.0,2011-01-14,98,0,10914.54,211.4574109,7.742
1,1.0,2011-01-14,24,0,4859.54,211.4574109,7.742
1,1.0,2011-01-14,96,0,19811.34,211.4574109,7.742
1,1.0,2011-01-14,16,0,5725.63,211.4574109,7.742
1,1.0,2011-01-14,52,0,1528.22,211.4574109,7.742
1,1.0,2011-01-14,44,0,3206.15,211.4574109,7.742
1,1.0,2011-01-14,95,0,109955.9,211.4574109,7.742
1,1.0,2011-01-21,23,0,17596.0,211.8272343,7.742
1,1.0,2011-01-21,7,0,12657.33,211.8272343,7.742
1,1.0,2011-01-21,87,0,39297.8,211.8272343,7.742
1,1.0,2011-01-21,25,0,6624.78,211.8272343,7.742
1,1.0,2011-01-21,55,0,12265.69,211.8272343,7.742
1,1.0,2011-01-21,32,0,4671.03,211.8272343,7.742
1,1.0,2011-01-21,36,0,943.0,211.8272343,7.742
1,1.0,2011-01-21,28,0,795.05,211.8272343,7.742
1,1.0,2011-01-21,11,0,20886.48,211.8272343,7.742
1,1.0,2011-01-21,17,0,7658.87,211.8272343,7.742
1,1.0,2011-01-21,12,0,6605.12,211.8272343,7.742
1,1.0,2011-01-21,42,0,6429.96,211.8272343,7.742
1,1.0,2011-01-21,91,0,60879.18,211.8272343,7.742
1,1.0,2011-01-21,97,0,31942.34,211.8272343,7.742
1,1.0,2011-01-21,71,0,2655.18,211.8272343,7.742
1,1.0,2011-01-21,49,0,10377.62,211.8272343,7.742
1,1.0,2011-01-21,27,0,1312.55,211.8272343,7.742
1,1.0,2011-01-21,40,0,61387.36,211.8272343,7.742
1,1.0,2011-01-21,72,0,41051.86,211.8272343,7.742
1,1.0,2011-01-21,20,0,2464.49,211.8272343,7.742
1,1.0,2011-01-21,48,0,217.0,211.8272343,7.742
1,1.0,2011-01-21,19,0,696.22,211.8272343,7.742
1,1.0,2011-01-21,59,0,481.23,211.8272343,7.742
1,1.0,2011-01-21,18,0,1579.21,211.8272343,7.742
1,1.0,2011-01-21,14,0,12889.88,211.8272343,7.742
1,1.0,2011-01-21,6,0,2163.84,211.8272343,7.742
1,1.0,2011-01-21,38,0,79827.55,211.8272343,7.742
1,1.0,2011-01-21,58,0,2375.0,211.8272343,7.742
1,1.0,2011-01-21,79,0,28181.68,211.8272343,7.742
1,1.0,2011-01-21,22,0,6025.52,211.8272343,7.742
1,1.0,2011-01-21,85,0,3276.81,211.8272343,7.742
1,1.0,2011-01-21,41,0,599.0,211.8272343,7.742
1,1.0,2011-01-21,94,0,54523.83,211.8272343,7.742
1,1.0,2011-01-21,3,0,12532.94,211.8272343,7.742
1,1.0,2011-01-21,31,0,2492.5,211.8272343,7.742
1,1.0,2011-01-21,24,0,4221.76,211.8272343,7.742
1,1.0,2011-01-21,34,0,7074.5,211.8272343,7.742
1,1.0,2011-01-21,37,0,2346.57,211.8272343,7.742
1,1.0,2011-01-21,5,0,18438.07,211.8272343,7.742
1,1.0,2011-01-21,67,0,4902.92,211.8272343,7.742
1,1.0,2011-01-21,9,0,11355.87,211.8272343,7.742
1,1.0,2011-01-21,29,0,3778.3,211.8272343,7.742
1,1.0,2011-01-21,8,0,34547.4,211.8272343,7.742
1,1.0,2011-01-21,13,0,35961.99,211.8272343,7.742
1,1.0,2011-01-21,45,0,11.47,211.8272343,7.742
1,1.0,2011-01-21,93,0,62937.08,211.8272343,7.742
1,1.0,2011-01-21,54,0,-50.0,211.8272343,7.742
1,1.0,2011-01-21,1,0,17341.47,211.8272343,7.742
1,1.0,2011-01-21,2,0,41596.99,211.8272343,7.742
1,1.0,2011-01-21,30,0,2625.72,211.8272343,7.742
1,1.0,2011-01-21,82,0,18115.39,211.8272343,7.742
1,1.0,2011-01-21,4,0,33735.58,211.8272343,7.742
1,1.0,2011-01-21,92,0,130891.97,211.8272343,7.742
1,1.0,2011-01-21,90,0,76077.62,211.8272343,7.742
1,1.0,2011-01-21,95,0,103724.16,211.8272343,7.742
1,1.0,2011-01-21,74,0,10213.69,211.8272343,7.742
1,1.0,2011-01-21,96,0,23337.09,211.8272343,7.742
1,1.0,2011-01-21,33,0,3469.33,211.8272343,7.742
1,1.0,2011-01-21,35,0,1828.57,211.8272343,7.742
1,1.0,2011-01-21,56,0,611.9,211.8272343,7.742
1,1.0,2011-01-21,21,0,6480.25,211.8272343,7.742
1,1.0,2011-01-21,26,0,4651.93,211.8272343,7.742
1,1.0,2011-01-21,80,0,15318.89,211.8272343,7.742
1,1.0,2011-01-21,81,0,27904.03,211.8272343,7.742
1,1.0,2011-01-21,10,0,23852.51,211.8272343,7.742
1,1.0,2011-01-21,60,0,1047.2,211.8272343,7.742
1,1.0,2011-01-21,16,0,4594.95,211.8272343,7.742
1,1.0,2011-01-21,44,0,3891.96,211.8272343,7.742
1,1.0,2011-01-21,46,0,15422.84,211.8272343,7.742
1,1.0,2011-01-21,83,0,6310.73,211.8272343,7.742
1,1.0,2011-01-21,52,0,2141.04,211.8272343,7.742
1,1.0,2011-01-21,98,0,10329.78,211.8272343,7.742
1,1.0,2011-01-28,42,0,7694.75,212.1970577,7.742
1,1.0,2011-01-28,7,0,13957.4,212.1970577,7.742
1,1.0,2011-01-28,11,0,20041.24,212.1970577,7.742
1,1.0,2011-01-28,17,0,7724.52,212.1970577,7.742
1,1.0,2011-01-28,36,0,440.0,212.1970577,7.742
1,1.0,2011-01-28,91,0,55962.78,212.1970577,7.742
1,1.0,2011-01-28,71,0,1309.12,212.1970577,7.742
1,1.0,2011-01-28,97,0,29371.79,212.1970577,7.742
1,1.0,2011-01-28,21,0,7217.54,212.1970577,7.742
1,1.0,2011-01-28,19,0,866.7,212.1970577,7.742
1,1.0,2011-01-28,14,0,11687.25,212.1970577,7.742
1,1.0,2011-01-28,58,0,1840.0,212.1970577,7.742
1,1.0,2011-01-28,34,0,9065.41,212.1970577,7.742
1,1.0,2011-01-28,40,0,60671.09,212.1970577,7.742
1,1.0,2011-01-28,3,0,11983.34,212.1970577,7.742
1,1.0,2011-01-28,24,0,4187.94,212.1970577,7.742
1,1.0,2011-01-28,55,0,11293.56,212.1970577,7.742
1,1.0,2011-01-28,59,0,359.46,212.1970577,7.742
1,1.0,2011-01-28,18,0,1964.42,212.1970577,7.742
1,1.0,2011-01-28,94,0,55124.2,212.1970577,7.742
1,1.0,2011-01-28,30,0,2970.36,212.1970577,7.742
1,1.0,2011-01-28,54,0,67.92,212.1970577,7.742
1,1.0,2011-01-28,95,0,99043.34,212.1970577,7.742
1,1.0,2011-01-28,12,0,7786.87,212.1970577,7.742
1,1.0,2011-01-28,5,0,22118.7,212.1970577,7.742
1,1.0,2011-01-28,82,0,18374.35,212.1970577,7.742
1,1.0,2011-01-28,93,0,57342.51,212.1970577,7.742
1,1.0,2011-01-28,9,0,13213.73,212.1970577,7.742
1,1.0,2011-01-28,8,0,35110.75,212.1970577,7.742
1,1.0,2011-01-28,67,0,5637.89,212.1970577,7.742
1,1.0,2011-01-28,41,0,619.5,212.1970577,7.742
1,1.0,2011-01-28,87,0,48412.8,212.1970577,7.742
1,1.0,2011-01-28,90,0,72861.66,212.1970577,7.742
1,1.0,2011-01-28,35,0,1937.0,212.1970577,7.742
1,1.0,2011-01-28,13,0,36321.69,212.1970577,7.742
1,1.0,2011-01-28,56,0,1015.62,212.1970577,7.742
1,1.0,2011-01-28,49,0,14081.79,212.1970577,7.742
1,1.0,2011-01-28,37,0,2528.97,212.1970577,7.742
1,1.0,2011-01-28,27,0,1320.18,212.1970577,7.742
1,1.0,2011-01-28,26,0,5285.36,212.1970577,7.742
1,1.0,2011-01-28,2,0,41651.01,212.1970577,7.742
1,1.0,2011-01-28,16,0,6365.91,212.1970577,7.742
1,1.0,2011-01-28,81,0,27398.7,212.1970577,7.742
1,1.0,2011-01-28,6,0,3200.68,212.1970577,7.742
1,1.0,2011-01-28,29,0,3749.14,212.1970577,7.742
1,1.0,2011-01-28,74,0,10479.64,212.1970577,7.742
1,1.0,2011-01-28,48,0,267.0,212.1970577,7.742
1,1.0,2011-01-28,38,0,71672.01,212.1970577,7.742
1,1.0,2011-01-28,52,0,1636.11,212.1970577,7.742
1,1.0,2011-01-28,79,0,27962.54,212.1970577,7.742
1,1.0,2011-01-28,4,0,32905.88,212.1970577,7.742
1,1.0,2011-01-28,92,0,118957.83,212.1970577,7.742
1,1.0,2011-01-28,1,0,18461.18,212.1970577,7.742
1,1.0,2011-01-28,46,0,16089.4,212.1970577,7.742
1,1.0,2011-01-28,22,0,7536.69,212.1970577,7.742
1,1.0,2011-01-28,10,0,26223.02,212.1970577,7.742
1,1.0,2011-01-28,96,0,26943.78,212.1970577,7.742
1,1.0,2011-01-28,20,0,3071.34,212.1970577,7.742
1,1.0,2011-01-28,80,0,14709.23,212.1970577,7.742
1,1.0,2011-01-28,85,0,2579.79,212.1970577,7.742
1,1.0,2011-01-28,28,0,796.71,212.1970577,7.742
1,1.0,2011-01-28,33,0,4000.47,212.1970577,7.742
1,1.0,2011-01-28,83,0,6329.59,212.1970577,7.742
1,1.0,2011-01-28,60,0,1029.6,212.1970577,7.742
1,1.0,2011-01-28,32,0,8351.09,212.1970577,7.742
1,1.0,2011-01-28,23,0,13915.16,212.1970577,7.742
1,1.0,2011-01-28,72,0,39918.87,212.1970577,7.742
1,1.0,2011-01-28,31,0,1762.22,212.1970577,7.742
1,1.0,2011-01-28,25,0,6431.82,212.1970577,7.742
1,1.0,2011-01-28,44,0,4587.65,212.1970577,7.742
1,1.0,2011-01-28,98,0,9101.75,212.1970577,7.742
1,2.0,2011-02-04,7,0,17239.86,212.5668812,7.742
1,2.0,2011-02-04,3,0,11012.52,212.5668812,7.742
1,2.0,2011-02-04,97,0,37785.87,212.5668812,7.742
1,2.0,2011-02-04,42,0,7225.64,212.5668812,7.742
1,2.0,2011-02-04,11,0,24741.6,212.5668812,7.742
1,2.0,2011-02-04,14,0,14051.43,212.5668812,7.742
1,2.0,2011-02-04,24,0,9819.74,212.5668812,7.742
1,2.0,2011-02-04,91,0,70369.87,212.5668812,7.742
1,2.0,2011-02-04,9,0,18799.82,212.5668812,7.742
1,2.0,2011-02-04,58,0,845.0,212.5668812,7.742
1,2.0,2011-02-04,36,0,1860.5,212.5668812,7.742
1,2.0,2011-02-04,19,0,1273.02,212.5668812,7.742
1,2.0,2011-02-04,17,0,9741.2,212.5668812,7.742
1,2.0,2011-02-04,35,0,3111.97,212.5668812,7.742
1,2.0,2011-02-04,81,0,31040.12,212.5668812,7.742
1,2.0,2011-02-04,40,0,63996.04,212.5668812,7.742
1,2.0,2011-02-04,94,0,60453.29,212.5668812,7.742
1,2.0,2011-02-04,6,0,3324.96,212.5668812,7.742
1,2.0,2011-02-04,59,0,370.98,212.5668812,7.742
1,2.0,2011-02-04,10,0,33036.92,212.5668812,7.742
1,2.0,2011-02-04,30,0,3521.78,212.5668812,7.742
1,2.0,2011-02-04,74,0,10837.23,212.5668812,7.742
1,2.0,2011-02-04,18,0,3809.75,212.5668812,7.742
1,2.0,2011-02-04,4,0,35870.49,212.5668812,7.742
1,2.0,2011-02-04,87,0,66331.45,212.5668812,7.742
1,2.0,2011-02-04,12,0,8254.27,212.5668812,7.742
1,2.0,2011-02-04,2,0,46829.12,212.5668812,7.742
